Sesión 10,Operando con fracciones para encontrar la armonía,5 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.2; SB_D.2.1; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 10,Combinaciones de instrumentos que suenan bien,30 min,X,Animación interactiva,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.2; SB_D.2.1; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=048f8b05-a5cb-4051-b580-d31622363531
Sesión 10,Las fracciones equivalentes,15 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 11,Las fracciones equivalentes,15 min,,Animación interactiva,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=1048d5cc-d646-4693-9755-23d4452285fe
Sesión 11,Identifica fracciones equivalentes,5 min,,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=6ba7e353-9d36-4319-9564-eb2fcfbd038a
Sesión 11,Relaciona fracciones equivalentes,5 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=c79b742b-6782-4410-86bd-7ae81fc7dbbf
Sesión 11,Relaciona fracciones con números naturales,5 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=c55e7ebb-31fe-49e5-958a-4c5490963826
Sesión 11,Escribe fracciones equivalentes paso a paso,5 min,,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=dd3cf261-e71d-457e-939e-de6bba4216d6
Sesión 11,Competencias: elabora un dominó de fracciones,2 sesiones y media,,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=a9efbc7f-738a-4e4d-b484-9491632273e9
Sesión 11,Reto: Bingo de fracciones,2 sesiones y media,,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_C.4.2; SB_D.1.2; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=79562ccc-4961-4d00-b1e3-8c6dab4abe71
Sesión 11,La suma y la resta de fracciones con el mismo denominador,20 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 11,La suma y la resta de fracciones,25 min,,Animación interactiva,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=056c6ba8-f698-46a0-ae59-8d198eda8ffd
Sesión 11,Completa sumas y restas fracciones con el mismo denominador,10 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=6295e03c-a5d3-4652-ad06-a7d33ab383e5
Sesión 12,Cálculo mental: suma y resta de fracciones con el mismo denominador,15 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=d03ab626-5d6c-4b1b-9f1b-d016f6f56069
Sesión 11,Suma y resta fracciones con el mismo denominador,10 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=c64ef6e8-ef2e-4fb0-95fc-7ac7ab272c6e
Sesión 12,Resuelve problemas sumando y restando fracciones con el mismo denominador,15 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=13cd1af0-39a3-49b6-8c0e-59ce28b2b3c1
Sesión 12,La suma y la resta de fracciones y números naturales,20 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 13,Suma y resta fracciones y números naturales,15 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=4991a085-d5f9-493c-957d-ea0d6d78ff4c
Sesión 13,Completa sumas y restas de fracciones y números naturales,15 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=39dab8df-316f-4ea3-952c-e028192ea87c
Sesión 13,Cálculo mental: suma y resta fracciones y números naturales,15 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.2.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=cc3aac13-7031-4374-94de-1e0269bc8652
Sesión 14,La fracción de un número,25 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 14,Calcula la fracción de un número,10 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=27ad42e5-6b77-4ed2-9eb4-9251e775806c
Sesión 14,Problema: las reformas en la casa rural,15 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=c94bf9b0-1157-49e6-a314-9bf2f8bff73d
Sesión 14,Problema: las piezas de colores,15 min,,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=ef9ee3b1-a1cf-4744-a7e0-3ea71861c4aa
Sesión 15,La multiplicación de fracciones,25 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 15,Completa multiplicaciones de fracciones y de fracciones por números naturales ,10 min,X,Actividad autocorregible,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.2; SB_A.3.4,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=9a5ad79a-1d0a-4778-adcb-043fd846689d
Sesión 15,En contexto,5 min,X,Cuaderno,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.2; SB_D.2.1; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,
Sesión 15,Reflexiona y aplica,5 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.2; SB_D.2.1; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=44d0b68a-856d-47ff-8cf3-40f9b54a239a
Sesión 15,Seguimiento del aprendizaje,5 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_4; OB_5; OB_6,SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.2; SB_D.2.1; SB_D.3.1,CL_10; CL_11; CL_12; CL_13,CE_2; CE_3; CE_7; CE_8,CR_2.1; CR_2.2; CR_3.1; CR_7.2; CR_8.1,RE_16; RE_17; RE_18; RE_19; RE_20; RE_21,CCL; CP; STEM; CD; CPSAA; CC; CE,https://smartlink.aulaplaneta.com/?permaId=c8068124-d6e7-4c5c-af6d-31beabe1ab7e
Sesión 16,En acción,5 min,X,Cuaderno,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_3; CL_12,CE_1; CE_3; CE_5; CE_7; CE_8,CR_1.2; CR_3.1; CR_5.1; CR_5.2; CR_7.1; CR_7.2; CR_8.1; CR_8.2,,CCL; CP; STEM; CD; CPSAA; CC; CE; CCEC,
Sesión 16,Compón un loop musical,45 min,X,Presentación,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_3; CL_12,CE_1; CE_3; CE_5; CE_7; CE_8,CR_1.2; CR_3.1; CR_5.1; CR_5.2; CR_7.1; CR_7.2; CR_8.1; CR_8.2,,CCL; CP; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=bf3f98a9-ccd6-4738-bdf8-db42913f9608
Sesión 17,Un paso más,5 min,X,Cuaderno,OB_1; OB_2; OB_3; OB_4; OB_6; OB_7,SB_A.2.4,CL_1; CL_2; CL_3,CE_1; CE_2; CE_6,,,CCL; STEM; CD; CPSAA; CE; CCEC,
Sesión 17,Matemáticas aplicadas: diseña un fotolibro,1 sesión,,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_6; OB_7,SB_A.2.4,CL_1; CL_2; CL_3,CE_1; CE_2; CE_6,,,CCL; STEM; CD; CPSAA; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=a4d7df80-b0bf-4ac3-bead-03b99e6ab541
Sesión 17,Adivina la fracción,10 min,X,Actividad autocorregible,OB_1; OB_2; OB_3; OB_4; OB_6; OB_7,SB_A.2.4,CL_1; CL_2; CL_3,CE_1; CE_2; CE_6,,,CCL; STEM; CD; CPSAA; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=2afd8d45-8bf8-4219-95eb-80dff9227bfe
Sesión 17,Resuelve problemas con fracciones,10 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_6; OB_7,SB_A.2.4,CL_1; CL_2; CL_3,CE_1; CE_2; CE_6,,,CCL; STEM; CD; CPSAA; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=48e8c761-8c29-4721-9a01-6882b80d15be
Sesión 17,Resuelve un crucigrama sobre las fracciones,5 min,X,Actividad autocorregible,OB_1; OB_2; OB_3; OB_4; OB_6; OB_7,SB_A.2.4,CL_1; CL_2; CL_3,CE_1; CE_2; CE_6,,,CCL; STEM; CD; CPSAA; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=baefcf53-54f3-4d14-9a38-a10a0a46a34c
Sesión 17,Fin de ruta,5 min,X,Cuaderno,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_2; CL_3; CL_4; CL_5; CL_8; CL_9; CL_10; CL_11; CL_12; CL_13,CE_1; CE_2; CE_5; CE_6; CE_7,CR_1.1; CR_1.2; CR_2.2; CR_5.1; CR_5.2; CR_6.1; CR_6.2; CR_7.1; CR_7.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,
Sesión 17,Reflexiona y aplica,15 min,X,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_3; CL_12,CE_1; CE_3; CE_5; CE_7; CE_8,CR_1.2; CR_3.1; CR_5.1; CR_5.2; CR_7.1; CR_7.2; CR_8.1; CR_8.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=8085002d-3683-453b-a17b-1eb98a70d306
Sesión 18,Prueba autocorregible: Las fracciones,25 min,,Actividad autocorregible,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_2; CL_3; CL_4; CL_5; CL_8; CL_9; CL_10; CL_11; CL_12; CL_13,CE_1; CE_2; CE_5; CE_6; CE_7,CR_1.1; CR_1.2; CR_2.2; CR_5.1; CR_5.2; CR_6.1; CR_6.2; CR_7.1; CR_7.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=eef7a2e5-589d-46eb-a88f-1b95f68d5d3c
Sesión 18,Prueba de respuesta abierta: Las fracciones,25 min,,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_2; CL_3; CL_4; CL_5; CL_8; CL_9; CL_10; CL_11; CL_12; CL_13,CE_1; CE_2; CE_5; CE_6; CE_7,CR_1.1; CR_1.2; CR_2.2; CR_5.1; CR_5.2; CR_6.1; CR_6.2; CR_7.1; CR_7.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=7f52a41c-d100-46c5-9bd1-dac21dcd2b2d
Sesión 18,Mi escalera de aprendizaje: Las fracciones,15 min,,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_2; CL_3; CL_4; CL_5; CL_8; CL_9; CL_10; CL_11; CL_12; CL_13,CE_1; CE_2; CE_5; CE_6; CE_7,CR_1.1; CR_1.2; CR_2.2; CR_5.1; CR_5.2; CR_6.1; CR_6.2; CR_7.1; CR_7.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=eb07989a-42c7-41fd-9653-d200c3f475b0
Sesión 18,Mapa conceptual: Las fracciones,20 min,,Actividad de respuesta abierta,OB_1; OB_2; OB_3; OB_4; OB_5; OB_6; OB_7,SB_A.2.4; SB_A.3.1; SB_A.3.2; SB_A.3.4; SB_C.4.2; SB_D.1.1; SB_D.1.2; SB_D.2.1; SB_D.3.1; SB_F.1.1; SB_F.1.2; SB_F.2.1; SB_F.2.2,CL_1; CL_2; CL_3; CL_4; CL_5; CL_8; CL_9; CL_10; CL_11; CL_12; CL_13,CE_1; CE_2; CE_5; CE_6; CE_7,CR_1.1; CR_1.2; CR_2.2; CR_5.1; CR_5.2; CR_6.1; CR_6.2; CR_7.1; CR_7.2,,CCL; STEM; CD; CPSAA; CC; CE; CCEC,https://smartlink.aulaplaneta.com/?permaId=dfe631a3-72f4-4e31-adae-8de9f2c2fd3d
